iteration,collectionName,requestName,method,url,status,code,responseTime,responseSize,executed,failed,skipped,totalAssertions,executedCount,failedCount,skippedCount
"1","SendinblueAPI_Project","Create a new sub-account under a master account.","POST","https://api.sendinblue.com/v3/corporate/subAccount","Unauthorized","401","208","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Generate SSO token to access Sendinblue","POST","https://api.sendinblue.com/v3/corporate/subAccount/ssoToken","Unauthorized","401","245","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Get sub-account details","GET","https://api.sendinblue.com/v3/corporate/subAccount/13396752","Unauthorized","401","295","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Delete a sub-account","DELETE","https://api.sendinblue.com/v3/corporate/subAccount/13396752","Unauthorized","401","236","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Update sub-account plan","PUT","https://api.sendinblue.com/v3/corporate/subAccount/13396752/plan","Unauthorized","401","260","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Get your account information, plan and credits details","GET","https://api.sendinblue.com/v3/account","Unauthorized","401","211","50",,"Verify userName is available, Body matches string",,"2","0","2","0"
"1","SendinblueAPI_Project","Get the list of all your senders","GET","https://api.sendinblue.com/v3/senders?ip=veniam elit in&domain=veniam elit in","Unauthorized","401","217","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Create a new sender","POST","https://api.sendinblue.com/v3/senders","Unauthorized","401","327","50","Response time is less than 200ms","Response has the required fields - id, spfError, and dkimError, Id is a non-negative integer, spfError should be a boolean, dkimError should be a boolean",,"5","1","4","0"
"1","SendinblueAPI_Project","Get all the dedicated IPs for your account","GET","https://api.sendinblue.com/v3/senders/ips","Unauthorized","401","214","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Update a sender","PUT","https://api.sendinblue.com/v3/senders/10","Unauthorized","401","223","50",,,,"0","0","0","0"
"1","SendinblueAPI_Project","Delete a sender","DELETE","https://api.sendinblue.com/v3/senders/11","Unauthorized","401","197","50","Validate that the 'code' field is present in the response, Validate that the 'message' field is present in the response","Response status code is 204",,"3","2","1","0"
"1","SendinblueAPI_Project","Get all the dedicated IPs for a sender","GET","https://api.sendinblue.com/v3/senders/10/ips","Unauthorized","401","265","50",,,,"0","0","0","0"
